peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr22:40636161-40637358,1198,1,1,1,exon,MKL1,ENSG00000196588,0,0,677,0.09049592,0.086632565,90.9504076995054,677.0,6.5191474,0,1,0,True,0,1,0
chr22:40651676-40652439,764,0,0,0,intergenic,nan,nan,14973,0,582,0.077797085,0.074919224,92.2202914048924,582.0,6.368187,0,1,0,True,0,1,0
chr22:40728773-40729214,442,0,0,0,intergenic,nan,nan,48665,0,162,0.02165486,0.021423724,97.83451410239272,162.0,5.09375,0,1,0,True,0,1,0
chr22:40782496-40782834,339,0,1,0,intron,SLC25A17,ENSG00000100372,2240,0,117,0.01563962,0.0155185815,98.4360379628392,117.0,4.7706847,0,0,0,True,0,0,0
chr22:40818366-40819599,1234,1,1,1,exon,SLC25A17,ENSG00000100372,0,0,402,0.05373613,0.05234207,94.62638684667826,402.0,5.9989367,1,1,1,True,1,1,1
chr22:40856003-40857178,1176,1,1,1,exon,XPNPEP3,ENSG00000196236,0,0,619,0.08274295,0.07949759,91.72570511963642,619.0,6.4297194,0,1,0,True,0,1,0
chr22:40950541-40951862,1322,1,1,1,exon,RBX1,ENSG00000100387,0,0,927,0.123913914,0.11681716,87.60860847480284,927.0,6.8330317,0,1,0,True,0,1,0
chr22:41001506-41002124,619,0,0,0,intergenic,nan,nan,35304,0,463,0.06189012,0.060050454,93.81098783585082,463.0,6.1398845,0,1,0,True,0,0,0
chr22:41021509-41022861,1353,0,0,0,intergenic,nan,nan,55307,0,814,0.10880898,0.103286445,89.1191017243684,814.0,6.703188,0,1,0,True,0,1,0
chr22:41048396-41049165,770,0,0,0,intergenic,nan,nan,42620,0,425,0.056810588,0.05525549,94.3189413180056,425.0,6.0544395,0,1,0,True,0,1,0
chr22:41181611-41182272,662,0,0,0,intergenic,nan,nan,5551,0,235,0.031412914,0.030929623,96.85870872877958,235.0,5.463832,1,1,1,True,1,1,0
chr22:41196476-41197862,1387,0,0,0,intergenic,nan,nan,7342,0,453,0.0605534,0.058790848,93.94465980483892,453.0,6.1180973,1,1,1,True,1,1,1
chr22:41204879-41205408,530,1,1,1,exon,L3MBTL2,ENSG00000100395,0,0,313,0.041839328,0.040987734,95.81606737067236,313.0,5.749393,1,1,1,True,0,1,1
chr22:41222416-41223611,1196,0,1,0,intron,L3MBTL2,ENSG00000100395,12719,0,540,0.072182864,0.06969663,92.78171367464245,540.0,6.2934194,0,1,0,True,0,1,0
chr22:41237556-41238656,1101,1,1,0,exon,CHADL,ENSG00000100399,964,0,396,0.0529341,0.05158065,94.70659002807112,396.0,5.9839363,0,1,1,True,0,1,1
chr22:41285892-41286610,719,1,1,1,exon,RANGAP1,ENSG00000100401,0,0,628,0.083946,0.080608085,91.60540034754712,628.0,6.4441314,0,1,0,True,0,1,0
chr22:41333792-41334139,348,1,1,0,exon,ZC3H7B,ENSG00000100403,32076,0,113,0.015104933,0.014991989,98.48950675043444,113.0,4.7361984,1,1,0,True,1,0,0
chr22:41380961-41382353,1393,1,1,1,exon,TEF,ENSG00000167074,0,0,834,0.11148242,0.10569464,88.8517577863922,834.0,6.727432,0,1,0,True,0,1,0
chr22:41412992-41414466,1475,0,0,0,intergenic,nan,nan,30056,0,514,0.06870739,0.06644987,93.12926079401149,514.0,6.244167,0,1,0,True,0,1,0
chr22:41444126-41444619,494,0,1,0,intron,TOB2,ENSG00000183864,2165,0,267,0.035690416,0.035068274,96.43095842801765,267.0,5.590987,0,1,0,True,0,1,0
chr22:41446647-41447727,1081,1,1,1,exon,TOB2,ENSG00000183864,0,0,692,0.092501,0.088469565,90.74989974602326,692.0,6.54103,0,1,0,True,0,1,0
chr22:41448230-41448724,495,0,0,1,promoter,TOB2,ENSG00000183864,1206,0,407,0.05440449,0.052976143,94.5595508621842,407.0,6.011267,0,1,0,True,0,1,0
chr22:41453546-41454503,958,0,0,0,intergenic,nan,nan,6522,0,370,0.04945863,0.048274443,95.05413714744016,370.0,5.916202,0,1,0,True,0,1,0
chr22:41468296-41469444,1149,1,1,1,exon,ACO2,ENSG00000100412,0,0,634,0.08474803,0.08134773,91.52519716615426,634.0,6.453625,0,1,0,True,0,1,0
chr22:41544159-41544842,684,1,1,1,exon,POLR3H,ENSG00000100413,0,0,409,0.054671835,0.053229664,94.5328164683866,409.0,6.016157,0,1,0,True,0,1,0
chr22:41589318-41590304,987,1,1,1,exon,PMM1,ENSG00000100417,0,0,596,0.07966849,0.07665404,92.03315064830905,596.0,6.391917,0,1,0,True,0,1,0
chr22:41666450-41667660,1211,0,0,0,intergenic,nan,nan,9496,0,491,0.06563294,0.063568935,93.43670632268412,491.0,6.1984787,0,1,0,True,0,1,0
chr22:41831225-41831687,463,0,0,1,promoter,SREBF2,ENSG00000198911,1391,0,289,0.0386312,0.037903693,96.1368800962438,289.0,5.669881,0,0,0,True,0,0,0
chr22:41832454-41833608,1155,1,1,1,exon,SREBF2,ENSG00000198911,0,0,657,0.08782248,0.08417798,91.21775163748164,657.0,6.489205,0,1,0,True,0,1,0
chr22:41974603-41975659,1057,0,0,1,promoter,SEPT3,ENSG00000100167,612,0,432,0.05774629,0.056140505,94.22537093971394,432.0,6.070738,0,1,0,True,0,1,0
chr22:41998288-41999134,847,1,1,1,exon,WBP2NL,ENSG00000183066,0,0,488,0.06523192,0.06319254,93.47680791338055,488.0,6.1923623,0,1,0,True,0,1,0
chr22:42079151-42080171,1021,1,1,1,exon,SMDT1,ENSG00000183172,0,0,822,0.10987836,0.10425042,89.01216414917792,822.0,6.7129564,0,1,0,True,0,1,0
chr22:42269456-42270850,1395,0,1,0,intron,TCF20,ENSG00000100207,54013,0,432,0.05774629,0.056140505,94.22537093971394,432.0,6.070738,1,1,0,True,1,1,0
chr22:42313543-42314293,751,0,1,0,intron,TCF20,ENSG00000100207,29322,0,313,0.041839328,0.040987734,95.81606737067236,313.0,5.749393,0,0,0,True,0,0,0
chr22:42368784-42369523,740,0,0,0,intergenic,nan,nan,25167,0,455,0.060820747,0.059042897,93.91792541104132,455.0,6.122493,0,0,1,True,0,0,1
chr22:42499797-42500777,981,0,0,0,intergenic,nan,nan,19016,0,735,0.0982489,0.093717,90.17511027937442,735.0,6.60123,0,0,1,True,0,0,1
chr22:42614348-42615684,1337,1,1,1,exon,POLDIP3,ENSG00000100227,0,0,768,0.102660075,0.09772551,89.73399278171368,768.0,6.645091,1,0,0,True,0,0,0
chr22:42648685-42649819,1135,1,1,1,exon,CYB5R3,ENSG00000100243,0,0,506,0.06763802,0.065448746,93.236198369202,506.0,6.228511,0,1,0,True,0,1,0
chr22:42680480-42680976,497,0,0,0,intergenic,nan,nan,14009,0,181,0.024194626,0.023906574,97.58053736131534,181.0,5.2040067,0,1,0,True,0,1,0
chr22:42856292-42857575,1284,1,1,1,exon,PACSIN2,ENSG00000100266,0,0,567,0.07579201,0.073057145,92.42079935837457,567.0,6.3421216,0,1,0,True,0,1,0
chr22:42902795-42903354,560,0,1,0,intron,PACSIN2,ENSG00000100266,8802,0,96,0.012832509,0.012750871,98.7167490977142,96.0,4.574711,0,1,0,True,0,1,0
chr22:42978358-42979154,797,0,1,0,intron,PACSIN2,ENSG00000100266,18458,0,459,0.061355434,0.059546802,93.86445662344607,459.0,6.1312265,0,1,0,True,0,1,0
chr22:42990119-42990745,627,0,1,0,intron,PACSIN2,ENSG00000100266,11694,0,277,0.037027135,0.036358096,96.29728645902954,277.0,5.627621,0,1,0,True,0,1,0
chr22:43011069-43011333,265,0,1,0,intron,PACSIN2,ENSG00000100266,3764,0,160,0.021387516,0.021162013,97.86124849619034,160.0,5.081404,0,0,0,True,0,0,0
chr22:43275450-43275922,473,0,1,0,intron,SCUBE1,ENSG00000159307,2910,0,138,0.018446732,0.018278655,98.15532682796416,138.0,4.934474,0,1,0,True,0,0,0
chr22:43276262-43276569,308,0,1,0,intron,SCUBE1,ENSG00000159307,3722,0,105,0.014035556,0.01393797,98.59644432562492,105.0,4.6634393,0,0,0,True,0,0,0
chr22:43293767-43294141,375,0,1,0,intron,SCUBE1,ENSG00000159307,21227,0,142,0.01898142,0.01880352,98.10185804036894,142.0,4.962845,0,0,0,True,0,0,0
chr22:44351823-44352190,368,0,0,0,intergenic,nan,nan,38971,0,129,0.017243683,0.017096698,98.27563160005349,129.0,4.8675346,1,0,1,True,1,0,1
chr22:44925848-44926598,751,0,1,0,intron,PHF21B,ENSG00000056487,42484,0,140,0.018714076,0.018541122,98.12859243416656,140.0,4.94876,0,0,1,True,0,0,1
chr22:45163195-45164126,932,1,1,1,exon,NUP50,ENSG00000093000,0,0,583,0.077930756,0.07504324,92.20692420799358,583.0,6.369901,0,1,0,True,0,1,0
chr22:45169999-45170502,504,0,1,1,promoter,NUP50,ENSG00000093000,547,0,162,0.02165486,0.021423724,97.83451410239272,162.0,5.09375,1,1,1,True,0,0,1
chr22:45202346-45202617,272,1,1,1,exon,KIAA0930,ENSG00000100364,66,0,72,0.009624382,0.009578362,99.03756182328566,72.0,4.2904596,0,1,0,True,0,1,0
chr22:45516589-45517317,729,0,1,1,promoter,FBLN1,ENSG00000077942,27,0,464,0.062023792,0.060176328,93.797620638952,464.0,6.1420374,0,1,0,True,0,1,0
chr22:45521007-45521630,624,0,1,0,intron,FBLN1,ENSG00000077942,2223,0,506,0.06763802,0.065448746,93.236198369202,506.0,6.228511,1,1,1,True,1,1,1
chr22:46013423-46014333,911,0,0,0,intergenic,nan,nan,36293,0,471,0.0629595,0.061056998,93.70405026066034,471.0,6.156979,0,1,0,True,0,1,0
chr22:46035496-46036309,814,0,0,0,intergenic,nan,nan,17834,0,714,0.09544179,0.09115774,90.45582141424944,714.0,6.572283,0,0,0,True,0,0,0
chr22:46149948-46150732,785,1,1,1,exon,PPARA,ENSG00000186951,0,0,295,0.03943323,0.03867559,96.05667691485095,295.0,5.6903596,0,0,1,True,0,0,0
chr22:46229674-46230583,910,0,1,0,intron,PPARA,ENSG00000186951,17701,0,287,0.038363855,0.03764626,96.16361449004144,287.0,5.6629605,1,1,1,True,1,0,1
chr22:46257902-46258187,286,1,1,0,exon,PKDREJ,ENSG00000130943,5167,0,65,0.008688678,0.0086511485,99.13113220157732,65.0,4.189655,0,0,0,True,0,0,0
chr22:46296150-46297127,978,1,1,1,exon,GTSE1,ENSG00000075218,0,0,394,0.052666757,0.051326714,94.73332442186872,394.0,5.9788857,1,1,1,True,0,1,1
chr22:46575435-46575776,342,0,0,1,promoter,GRAMD4,ENSG00000075240,235,0,158,0.021120172,0.020900233,97.88798288998797,158.0,5.0689044,0,1,0,True,0,1,0
chr22:47102665-47103082,418,0,1,0,intron,TBC1D22A,ENSG00000054611,14134,0,228,0.030477209,0.030022005,96.95227910707123,228.0,5.433722,0,1,0,True,0,0,0
chr22:49852864-49854087,1224,1,1,1,exon,ZBED4,ENSG00000100426,0,0,703,0.093971394,0.08981456,90.60286058013637,703.0,6.5567784,0,1,0,True,0,1,0
chr22:49917875-49918773,899,1,1,1,exon,CRELD2,ENSG00000184164,0,0,653,0.0872878,0.08368634,91.27122042507686,653.0,6.4831076,0,1,0,True,0,1,0
chr22:49959743-49960949,1207,1,1,1,exon,PIM3,ENSG00000198355,0,0,1092,0.1459698,0.13625126,85.40302098649913,1092.0,6.9966817,0,1,0,True,0,1,0
chr22:49970778-49971857,1080,0,0,0,intergenic,nan,nan,10009,0,553,0.0739206,0.07131606,92.6079401149579,553.0,6.317165,1,0,1,True,1,0,1
chr22:50244374-50245400,1027,1,1,1,exon,HDAC10,ENSG00000100429,0,0,399,0.053335115,0.05196143,94.66648843737468,399.0,5.9914646,0,1,0,True,0,1,0
chr22:50250735-50251430,696,1,1,1,exon,MAPK12,ENSG00000188130,0,0,229,0.030610882,0.030151716,96.93891191017244,229.0,5.4380794,1,1,1,True,0,1,1
chr22:50275255-50275649,395,1,1,0,exon,PLXNB2,ENSG00000196576,3190,0,135,0.018045716,0.017884824,98.1954284186606,135.0,4.912655,1,0,1,True,1,0,1
chr22:50303589-50304287,699,0,1,0,intron,PLXNB2,ENSG00000196576,2126,0,445,0.059484027,0.057782024,94.0515973800294,445.0,6.100319,0,1,0,True,0,1,0
chr22:50326659-50327331,673,1,1,1,exon,DENND6B,ENSG00000205593,0,0,320,0.04277503,0.041885458,95.7224969923807,320.0,5.771441,1,1,1,True,0,0,1
chr22:50471984-50472400,417,0,1,0,intron,SBF1,ENSG00000100241,2448,0,127,0.01697634,0.016833853,98.3023659938511,127.0,4.8520303,1,1,1,True,1,1,1
chr22:50525258-50526417,1160,1,1,1,exon,TYMP,ENSG00000025708,0,0,839,0.11215078,0.10629578,88.78492180189814,839.0,6.733402,0,1,0,True,0,1,0
chr22:50530037-50530424,388,1,1,1,exon,ODF3B,ENSG00000177989,0,0,300,0.04010159,0.039318394,95.9898409303569,300.0,5.7071104,0,1,0,True,0,1,0
chr22:50531558-50531958,401,1,1,1,exon,ODF3B,ENSG00000177989,0,0,281,0.037561823,0.03687356,96.2438176714343,281.0,5.641907,0,1,0,True,0,1,0
chr22:50582059-50583537,1479,1,1,1,exon,CHKB,ENSG00000100288,0,0,1089,0.14556877,0.13590126,85.44312257719557,1089.0,6.993933,0,1,0,True,0,1,0
chr22:50601052-50601330,279,1,1,1,exon,MAPK8IP2,ENSG00000008735,124,0,88,0.011763133,0.011694485,98.82368667290469,88.0,4.4886365,0,0,0,True,0,0,0
chr22:50627598-50628488,891,1,1,1,exon,ARSA,ENSG00000100299,0,0,389,0.051998395,0.05069159,94.8001604063628,389.0,5.966147,0,1,1,True,0,1,1
chrX:1660947-1662137,1191,0,0,0,intergenic,nan,nan,24548,0,673,0.08996124,0.08614214,91.00387648710064,673.0,6.5132303,0,0,0,True,0,0,0
chrX:2540313-2540771,459,0,0,0,intergenic,nan,nan,37507,0,57,0.0076193023,0.007590422,99.23806977676782,57.0,4.060443,0,0,0,True,0,0,0
chrX:2928469-2929583,1115,1,1,1,exon,ARSD,ENSG00000006756,0,0,454,0.060687073,0.05891688,93.93129260794012,454.0,6.1202974,0,0,0,True,0,0,0
chrX:3814396-3815204,809,0,0,0,intergenic,nan,nan,100787,0,283,0.03782917,0.037131194,96.21708327763668,283.0,5.6489744,0,0,0,True,0,0,0
chrX:4392421-4392790,370,0,0,0,intergenic,nan,nan,678812,0,44,0.0058815666,0.0058643376,99.41184333645236,44.0,3.8066626,0,0,0,True,0,0,0
chrX:7147206-7148428,1223,1,1,1,exon,PUDP,ENSG00000130021,0,0,460,0.061489105,0.05967274,93.85108942654723,460.0,6.133398,0,1,0,True,0,1,0
chrX:7218386-7219557,1172,1,1,1,exon,STS,ENSG00000101846,0,0,537,0.071781844,0.06932254,92.82181526533886,537.0,6.2878585,0,1,0,True,0,1,0
chrX:8647023-8647568,546,0,1,0,intron,ANOS1,ENSG00000011201,76372,0,85,0.011362118,0.011298054,98.86378826360112,85.0,4.454347,0,0,0,True,0,0,0
chrX:10014256-10015307,1052,0,0,1,promoter,WWC3,ENSG00000047644,254,0,308,0.041170966,0.040346008,95.88290335516643,308.0,5.733341,0,0,0,True,0,0,0
chrX:10102824-10103448,625,0,1,0,intron,WWC3,ENSG00000047644,53496,0,165,0.022055876,0.021816162,97.7944125116963,165.0,5.1119876,0,0,0,True,0,0,0
chrX:10118879-10119841,963,0,1,0,intron,WWC3,ENSG00000047644,37103,0,216,0.028873146,0.02846417,97.11268546985696,216.0,5.379897,0,0,0,True,0,0,0
chrX:11757645-11758688,1044,1,1,1,exon,MSL3,ENSG00000005302,0,0,328,0.043844406,0.04291044,95.6155594171902,328.0,5.7960577,0,0,0,True,0,0,0
chrX:15335063-15335844,782,1,1,1,exon,PIGA,ENSG00000165195,0,0,355,0.04745355,0.046362028,95.25464510092236,355.0,5.874931,0,0,0,True,0,0,0
chrX:15674385-15675819,1435,0,0,0,intergenic,nan,nan,9353,0,588,0.07859912,0.07566309,92.14008822349952,588.0,6.378426,0,1,0,True,0,0,0
chrX:16643141-16643502,362,0,1,0,intron,CTPS2,ENSG00000047230,6655,0,52,0.0069509423,0.006926896,99.30490576126186,52.0,3.9702919,0,0,0,True,0,0,0
chrX:16719175-16719975,801,1,1,1,exon,SYAP1,ENSG00000169895,0,0,350,0.04678519,0.045723744,95.3214810854164,350.0,5.8607864,0,0,0,True,0,0,0
chrX:17375746-17376349,604,1,1,0,exon,NHS,ENSG00000188158,325,0,121,0.016174309,0.016044898,98.38256917524394,121.0,4.804021,0,0,0,True,0,0,0
chrX:18403371-18403766,396,0,0,0,intergenic,nan,nan,21816,0,55,0.007351958,0.0073250644,99.26480417056544,55.0,4.0253515,0,0,0,True,0,0,0
chrX:18983998-18985047,1050,1,1,1,exon,PHKA2,ENSG00000044446,0,0,323,0.043176048,0.042269953,95.68239540168426,323.0,5.7807436,0,0,0,True,0,0,0
chrX:19343363-19344337,975,1,1,1,exon,PDHA1,ENSG00000131828,0,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,0,0,True,0,0,0
chrX:19990244-19991407,1164,0,0,0,intergenic,nan,nan,19945,0,328,0.043844406,0.04291044,95.6155594171902,328.0,5.7960577,0,0,1,True,0,0,1
chrX:20141112-20142258,1147,1,1,1,exon,EIF1AX,ENSG00000173674,0,0,459,0.061355434,0.059546802,93.86445662344607,459.0,6.1312265,0,0,0,True,0,0,0
chrX:22060316-22061133,818,0,1,0,intron,PHEX,ENSG00000102174,27874,0,102,0.013634541,0.013542427,98.63654591632135,102.0,4.634729,1,1,1,True,0,0,0
chrX:22795628-22796078,451,0,0,0,intergenic,nan,nan,203882,0,87,0.011629461,0.011562359,98.8370538698035,87.0,4.477337,0,0,0,True,0,0,0
chrX:23954233-23954665,433,0,0,0,intergenic,nan,nan,43849,0,55,0.007351958,0.0073250644,99.26480417056544,55.0,4.0253515,0,0,0,True,0,0,0
chrX:30888766-30889772,1007,1,1,1,exon,TAB3,ENSG00000157625,0,0,540,0.072182864,0.06969663,92.78171367464245,540.0,6.2934194,0,0,1,True,0,0,1
chrX:37348876-37349496,621,1,1,1,exon,RP5-972B16.2,ENSG00000250349,0,0,205,0.027402753,0.027034018,97.25972463574388,205.0,5.327876,0,0,0,True,0,0,0
chrX:40173966-40174523,558,0,1,0,intron,BCOR,ENSG00000183337,2796,0,159,0.021253843,0.02103113,97.87461569308915,159.0,5.075174,0,0,1,True,0,0,1
chrX:40646667-40647937,1271,1,1,1,exon,CXorf38,ENSG00000185753,0,0,349,0.046651516,0.045596037,95.3348482823152,349.0,5.857933,0,1,1,True,0,1,1
chrX:40843603-40844193,591,0,0,0,intergenic,nan,nan,107744,0,166,0.022189546,0.02194694,97.78104531479748,166.0,5.117994,0,0,0,True,0,0,0
chrX:41332887-41333622,736,1,1,1,exon,DDX3X,ENSG00000215301,0,0,328,0.043844406,0.04291044,95.6155594171902,328.0,5.7960577,0,0,0,True,0,0,0
chrX:41333817-41334812,996,1,1,1,exon,DDX3X,ENSG00000215301,0,0,555,0.07418794,0.07156497,92.58120572116027,555.0,6.3207684,0,1,0,True,0,1,0
chrX:41455287-41455621,335,0,1,0,intron,NYX,ENSG00000188937,7826,0,117,0.01563962,0.0155185815,98.4360379628392,117.0,4.7706847,0,0,0,True,0,0,0
chrX:41491474-41492093,620,0,0,0,intergenic,nan,nan,19292,0,57,0.0076193023,0.007590422,99.23806977676782,57.0,4.060443,0,0,0,True,0,0,0
chrX:41923247-41923858,612,1,1,1,exon,CASK,ENSG00000147044,0,0,129,0.017243683,0.017096698,98.27563160005349,129.0,4.8675346,0,0,0,True,0,0,0
chrX:43716151-43717544,1394,0,1,0,intron,MAOA,ENSG00000189221,26159,0,415,0.055473868,0.05398983,94.45261328699372,415.0,6.0306854,0,0,0,True,0,0,0
chrX:44542804-44543203,400,1,1,1,exon,FUNDC1,ENSG00000069509,0,0,88,0.011763133,0.011694485,98.82368667290469,88.0,4.4886365,0,0,0,True,0,0,0
chrX:44872303-44873482,1180,1,1,1,exon,KDM6A,ENSG00000147050,0,0,586,0.078331776,0.075415194,92.16682261729716,586.0,6.375025,0,1,0,True,0,1,0
chrX:44903156-44903442,287,0,1,0,intron,KDM6A,ENSG00000147050,29440,0,47,0.0062825824,0.006262929,99.37174174575593,47.0,3.871201,0,0,0,True,0,0,0
chrX:45479755-45480464,710,0,0,0,intergenic,nan,nan,278853,0,152,0.02031814,0.02011448,97.96818607138084,152.0,5.030438,0,0,0,True,0,0,0
chrX:46446713-46447401,689,1,1,1,exon,KRBOX4,ENSG00000147121,0,0,116,0.015505948,0.01538696,98.449405159738,116.0,4.762174,0,0,0,True,0,0,0
chrX:46545050-46545653,604,1,1,1,exon,ZNF674,ENSG00000251192,0,0,174,0.023258923,0.022992557,97.674107739607,174.0,5.164786,0,0,0,True,0,0,0
chrX:46912116-46913401,1286,1,1,1,exon,JADE3,ENSG00000102221,0,0,276,0.036893465,0.03622919,96.31065365592836,276.0,5.6240177,0,0,0,True,0,0,0
chrX:47144368-47145539,1172,1,1,1,exon,RBM10,ENSG00000182872,0,0,373,0.049859643,0.048656482,95.01403555674376,373.0,5.924256,0,0,0,True,0,0,0
chrX:47217674-47218809,1136,1,1,1,exon,CDK16,ENSG00000102225,0,0,691,0.09236733,0.088347204,90.76326694292209,691.0,6.539586,0,0,0,True,0,0,0
chrX:47233056-47233903,848,1,1,1,exon,USP11,ENSG00000102226,0,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,0,0,True,0,0,0
chrX:47582137-47582493,357,1,1,1,exon,TIMP1,ENSG00000102265,0,0,92,0.012297821,0.012222817,98.77021788530944,92.0,4.5325994,0,0,1,True,0,0,1
chrX:47836306-47836994,689,1,1,1,exon,AL022578.1,ENSG00000279988,0,0,171,0.022857906,0.022600578,97.71420933030343,171.0,5.1474943,0,0,1,True,0,0,0
chrX:48539111-48540271,1161,1,1,1,exon,TBC1D25,ENSG00000068354,0,0,467,0.06242481,0.060553852,93.75751904825556,467.0,6.1484685,0,0,0,True,0,0,0
chrX:48574169-48574997,829,1,1,1,exon,RBM3,ENSG00000102317,0,0,276,0.036893465,0.03622919,96.31065365592836,276.0,5.6240177,0,0,0,True,0,0,0
chrX:48854085-48854417,333,0,0,0,intergenic,nan,nan,18451,0,54,0.0072182864,0.0071923593,99.27817136746424,54.0,4.0073333,0,0,1,True,0,0,1
chrX:48957615-48958959,1345,1,1,1,exon,OTUD5,ENSG00000068308,0,0,534,0.07138083,0.06894831,92.8619168560353,534.0,6.2822666,0,0,0,True,0,0,0
chrX:49853607-49854119,513,0,0,0,intergenic,nan,nan,22922,0,229,0.030610882,0.030151716,96.93891191017244,229.0,5.4380794,1,0,1,True,0,0,0
chrX:49922165-49922791,627,1,1,1,exon,CLCN5,ENSG00000171365,0,0,181,0.024194626,0.023906574,97.58053736131534,181.0,5.2040067,0,0,0,True,0,0,0
chrX:51899435-51900142,708,1,1,0,exon,MAGED1,ENSG00000179222,823,0,105,0.014035556,0.01393797,98.59644432562492,105.0,4.6634393,0,0,0,True,0,0,0
chrX:52368339-52369724,1386,1,1,1,exon,XAGE2,ENSG00000155622,0,0,324,0.04330972,0.04239808,95.66902820478546,324.0,5.7838254,0,0,0,True,0,0,0
chrX:52920343-52921653,1311,0,0,0,intergenic,nan,nan,20959,0,494,0.06603395,0.063945174,93.3966047319877,494.0,6.204558,0,1,0,True,0,1,0
chrX:52934509-52935688,1180,0,1,0,intron,FAM156A,ENSG00000268350,21558,0,418,0.055874884,0.054369695,94.41251169629729,418.0,6.037871,0,1,1,True,0,1,1
chrX:52980037-52980711,675,0,1,0,intron,FAM156A,ENSG00000268350,14660,0,269,0.03595776,0.035326373,96.40422403422002,269.0,5.598422,0,0,0,True,0,0,0
chrX:52982964-52983259,296,0,1,0,intron,FAM156A,ENSG00000268350,12112,0,81,0.01082743,0.010769233,98.91725705119636,81.0,4.406719,0,0,1,True,0,0,0
chrX:53081829-53082599,771,1,1,1,exon,TSPYL2,ENSG00000184205,0,0,196,0.026199706,0.025862373,97.38002940783318,196.0,5.2832036,0,0,0,True,0,0,0
chrX:53280959-53281734,776,1,1,1,exon,IQSEC2,ENSG00000124313,0,0,116,0.015505948,0.01538696,98.449405159738,116.0,4.762174,0,0,1,True,0,0,1
chrX:53421937-53423164,1228,1,1,1,exon,RIBC1,ENSG00000158423,0,0,533,0.07124716,0.06882354,92.8752840529341,533.0,6.280396,0,1,0,True,0,1,0
chrX:53683607-53684563,957,1,1,1,exon,HUWE1,ENSG00000086758,0,0,449,0.060018715,0.058286563,93.99812859243416,449.0,6.1092477,0,0,0,True,0,0,0
chrX:54043811-54044993,1183,1,1,1,exon,PHF8,ENSG00000172943,0,0,541,0.072316535,0.06982129,92.76834647774362,541.0,6.295266,0,0,0,True,0,0,0
chrX:54639216-54640129,914,0,0,0,intergenic,nan,nan,108902,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,0,0,True,0,0,0
chrX:55160753-55161505,753,1,1,1,exon,FAM104B,ENSG00000182518,0,0,289,0.0386312,0.037903693,96.1368800962438,289.0,5.669881,0,0,0,True,0,0,0
chrX:56113661-56114499,839,0,0,0,intergenic,nan,nan,117921,0,297,0.039700575,0.038932763,96.02994252105331,297.0,5.6970935,0,0,0,True,0,0,0
chrX:56745006-56745332,327,0,1,0,intron,LINC01420,ENSG00000204272,15632,0,57,0.0076193023,0.007590422,99.23806977676782,57.0,4.060443,0,0,0,True,0,0,0
chrX:56783129-56784379,1251,0,1,0,intron,LINC01420,ENSG00000204272,53755,0,182,0.024328299,0.02403708,97.56717016441652,182.0,5.209486,1,1,1,True,1,0,1
chrX:57909429-57910117,689,1,1,0,exon,ZXDA,ENSG00000198205,702,0,46,0.0061489106,0.006130083,99.38510894265472,46.0,3.8501477,0,0,1,True,0,0,1
chrX:68498471-68499152,682,1,1,1,exon,YIPF6,ENSG00000181704,0,0,321,0.042908702,0.042013638,95.70912979548189,321.0,5.7745514,0,0,0,True,0,0,0
chrX:69027371-69028078,708,0,0,0,intergenic,nan,nan,134615,0,139,0.018580403,0.018409897,98.14195963106536,139.0,4.9416423,0,0,1,True,0,0,1
chrX:71532511-71533224,714,1,1,1,exon,OGT,ENSG00000147162,0,0,208,0.02780377,0.027424263,97.21962304504746,208.0,5.3423343,0,0,0,True,0,0,0
chrX:72181154-72181817,664,1,1,1,exon,PIN4,ENSG00000102309,0,0,185,0.024729315,0.024428494,97.52706857372009,185.0,5.2257466,0,0,1,True,0,0,0
chrX:73943806-73944621,816,0,0,0,intergenic,nan,nan,359568,0,251,0.033551663,0.033001088,96.64483357839862,251.0,5.529429,0,1,0,True,0,0,0
chrX:97333908-97334207,300,0,1,0,intron,DIAPH2,ENSG00000147202,449999,0,48,0.0064162547,0.006395758,99.35837454885711,48.0,3.8918204,0,0,0,True,0,0,0
chrX:100994133-100994820,688,0,0,0,intergenic,nan,nan,6728,0,133,0.017778372,0.017622186,98.22216281245822,133.0,4.89784,1,0,1,True,0,0,0
